1.0.2.205,福建省,福州市,电信
1.80.225.25,陕西省,西安市,电信
1.80.226.245,陕西省,西安市,电信
1.81.15.156,陕西省,商洛市,电信
1.81.15.20,陕西省,商洛市,电信
1.81.15.220,陕西省,商洛市,电信
1.81.159.105,陕西省,汉中市,电信
1.81.17.194,陕西省,西安市,电信
1.81.30.97,陕西省,西安市,电信
1.81.31.114,陕西省,西安市,电信
1.81.37.173,陕西省,西安市,电信
1.81.8.65,陕西省,商洛市,电信
1.82.10.36,陕西省,商洛市,电信
1.82.104.10,陕西省,榆林市,电信
1.82.104.107,陕西省,榆林市,电信
1.82.104.43,陕西省,榆林市,电信
1.82.104.80,陕西省,榆林市,电信
1.82.106.128,陕西省,榆林市,电信
1.82.106.68,陕西省,榆林市,电信
1.82.11.148,陕西省,商洛市,电信
1.82.11.166,陕西省,商洛市,电信
1.82.11.226,陕西省,商洛市,电信
1.82.12.142,陕西省,商洛市,电信
1.82.12.2,陕西省,商洛市,电信
1.82.144.40,陕西省,宝鸡市,电信
1.82.161.148,陕西省,宝鸡市,电信
1.82.161.179,陕西省,宝鸡市,电信
1.82.161.224,陕西省,宝鸡市,电信
1.82.161.238,陕西省,宝鸡市,电信
1.82.182.104,陕西省,宝鸡市,电信
1.82.182.190,陕西省,宝鸡市,电信
1.82.182.196,陕西省,宝鸡市,电信
1.82.182.30,陕西省,宝鸡市,电信
1.82.182.31,陕西省,宝鸡市,电信
1.84.19.161,陕西省,汉中市,电信
1.84.218.121,陕西省,榆林市,电信
1.84.218.127,陕西省,榆林市,电信
1.84.218.131,陕西省,榆林市,电信
1.84.218.136,陕西省,榆林市,电信
1.84.241.109,陕西省,安康市,电信
1.84.241.172,陕西省,安康市,电信
1.84.244.100,陕西省,安康市,电信
1.84.246.118,陕西省,安康市,电信
1.84.247.118,陕西省,安康市,电信
1.84.38.40,陕西省,汉中市,电信
1.85.102.248,陕西省,安康市,电信
1.85.104.184,陕西省,安康市,电信
1.85.107.32,陕西省,安康市,电信
1.85.108.26,陕西省,安康市,电信
1.85.109.28,陕西省,安康市,电信
1.86.80.74,陕西省,延安市,电信
1.87.178.53,陕西省,咸阳市,电信
1.87.178.58,陕西省,咸阳市,电信
1.87.178.9,陕西省,咸阳市,电信
1.87.178.90,陕西省,咸阳市,电信
101.110.94.223,广东省,广州市,电信
101.16.106.139,河北省,石家庄市,联通
101.16.112.63,河北省,石家庄市,联通
101.16.121.64,河北省,石家庄市,联通
101.16.124.252,河北省,石家庄市,联通
101.16.126.181,河北省,石家庄市,联通
101.16.127.31,河北省,石家庄市,联通
101.16.129.19,河北省,石家庄市,联通
101.16.132.193,河北省,石家庄市,联通
101.16.132.43,河北省,石家庄市,联通
101.16.134.181,河北省,石家庄市,联通
101.16.55.84,河北省,邢台市,联通
101.17.1.23,河北省,唐山市,联通
101.17.104.122,河北省,唐山市,联通
101.17.106.232,河北省,唐山市,联通
101.17.107.238,河北省,唐山市,联通
101.17.108.218,河北省,唐山市,联通
101.17.110.168,河北省,唐山市,联通
101.17.111.26,河北省,唐山市,联通
101.17.112.169,河北省,唐山市,联通
101.17.114.156,河北省,唐山市,联通
101.17.12.38,河北省,唐山市,联通
101.18.11.212,河北省,保定市,联通
101.18.112.161,河北省,保定市,联通
101.18.112.39,河北省,保定市,联通
101.18.112.67,河北省,保定市,联通
101.18.116.24,河北省,保定市,联通
101.18.118.9,河北省,保定市,联通
101.18.12.31,河北省,保定市,联通
101.18.121.68,河北省,保定市,联通
101.18.124.26,河北省,保定市,联通
101.18.125.200,河北省,保定市,联通
101.20.1.180,河北省,廊坊市,联通
101.20.10.119,河北省,廊坊市,联通
101.20.100.81,河北省,廊坊市,联通
101.20.104.8,河北省,廊坊市,联通
101.20.107.165,河北省,廊坊市,联通
101.20.110.229,河北省,廊坊市,联通
101.20.138.87,河北省,廊坊市,联通
101.20.140.181,河北省,廊坊市,联通
101.20.141.10,河北省,廊坊市,联通
101.20.154.131,河北省,廊坊市,联通
101.203.145.217,广东省,广州市,电信
101.203.177.85,广东省,广州市,电信
101.204.100.47,四川省,成都市,联通
101.204.101.200,四川省,成都市,联通
101.204.101.91,四川省,成都市,联通
101.204.102.106,四川省,成都市,联通
101.204.102.226,四川省,成都市,联通
101.204.103.52,四川省,成都市,联通
101.204.104.31,四川省,成都市,联通
101.204.120.81,四川省,成都市,联通
101.204.128.27,四川省,成都市,联通
101.204.131.65,四川省,成都市,联通
101.205.11.181,四川省,泸州市,联通
101.205.119.59,四川省,宜宾市,联通
101.205.122.119,四川省,宜宾市,联通
101.205.122.120,四川省,宜宾市,联通
101.205.122.122,四川省,宜宾市,联通
101.205.122.205,四川省,宜宾市,联通
101.205.122.21,四川省,宜宾市,联通
101.205.122.85,四川省,宜宾市,联通
101.205.123.184,四川省,宜宾市,联通
101.205.183.152,四川省,眉山市,联通
101.205.190.94,四川省,眉山市,联通
101.205.207.103,四川省,乐山市,联通
101.205.40.105,四川省,德阳市,联通
101.205.40.234,四川省,德阳市,联通
101.205.41.52,四川省,德阳市,联通
101.205.42.19,四川省,德阳市,联通
101.205.42.23,四川省,德阳市,联通
101.205.42.83,四川省,德阳市,联通
101.205.43.111,四川省,德阳市,联通
101.205.43.137,四川省,德阳市,联通
101.205.43.229,四川省,德阳市,联通
101.205.43.26,四川省,德阳市,联通
101.205.66.224,四川省,达州市,联通
101.205.68.213,四川省,达州市,联通
101.205.68.230,四川省,达州市,联通
101.205.68.74,四川省,达州市,联通
101.205.70.179,四川省,达州市,联通
101.205.76.153,四川省,达州市,联通
101.205.76.27,四川省,达州市,联通
101.205.77.153,四川省,达州市,联通
101.205.77.203,四川省,达州市,联通
101.205.81.141,四川省,达州市,联通
101.21.24.162,河北省,邢台市,联通
101.224.0.202,上海市,上海市,电信
101.224.100.76,上海市,上海市,电信
101.224.111.115,上海市,上海市,电信
101.224.121.174,上海市,上海市,电信
101.224.138.132,上海市,上海市,电信
101.224.143.42,上海市,上海市,电信
101.224.146.31,上海市,上海市,电信
101.224.150.14,上海市,上海市,电信
101.224.156.212,上海市,上海市,电信
101.224.157.190,上海市,上海市,电信
101.248.15.137,西藏自治区,拉萨市,电信
101.248.189.132,西藏自治区,昌都地区,电信
101.248.94.172,西藏自治区,拉萨市,电信
101.249.168.29,西藏自治区,拉萨市,电信
101.249.173.72,西藏自治区,拉萨市,电信
101.249.28.238,西藏自治区,拉萨市,电信
101.249.46.2,西藏自治区,拉萨市,电信
101.249.62.87,西藏自治区,拉萨市,电信
101.249.76.71,西藏自治区,拉萨市,电信
101.249.79.155,西藏自治区,拉萨市,电信
101.25.10.196,河北省,张家口市,联通
101.25.102.103,河北省,张家口市,联通
101.25.105.1,河北省,张家口市,联通
101.25.105.141,河北省,张家口市,联通
101.25.105.186,河北省,张家口市,联通
101.25.105.187,河北省,张家口市,联通
101.25.107.24,河北省,张家口市,联通
101.25.111.148,河北省,张家口市,联通
101.25.112.181,河北省,张家口市,联通
101.25.113.71,河北省,张家口市,联通
101.26.17.38,河北省,邯郸市,联通
101.26.19.137,河北省,邯郸市,联通
101.28.110.52,河北省,秦皇岛市,联通
101.28.146.95,河北省,邯郸市,联通
101.28.19.66,河北省,秦皇岛市,联通
101.28.21.156,河北省,秦皇岛市,联通
101.28.210.37,河北省,邯郸市,联通
101.28.26.142,河北省,秦皇岛市,联通
101.28.32.28,河北省,秦皇岛市,联通
101.28.5.227,河北省,秦皇岛市,联通
101.28.50.180,河北省,秦皇岛市,联通
101.28.53.194,河北省,秦皇岛市,联通
101.28.54.132,河北省,秦皇岛市,联通
101.28.55.116,河北省,秦皇岛市,联通
101.30.166.70,河北省,衡水市,联通
101.31.135.222,河北省,沧州市,联通
101.31.137.105,河北省,沧州市,联通
101.31.148.187,河北省,沧州市,联通
101.31.163.46,河北省,沧州市,联通
101.31.165.114,河北省,沧州市,联通
101.31.170.18,河北省,沧州市,联通
101.31.171.77,河北省,沧州市,联通
101.31.198.16,河北省,沧州市,联通
101.31.199.241,河北省,沧州市,联通
101.31.202.221,河北省,沧州市,联通
101.64.102.202,浙江省,宁波市,联通
101.64.108.157,浙江省,宁波市,联通
101.64.109.52,浙江省,宁波市,联通
101.64.115.131,浙江省,宁波市,联通
101.64.118.42,浙江省,宁波市,联通
101.64.126.212,浙江省,宁波市,联通
101.64.132.35,浙江省,宁波市,联通
101.64.138.29,浙江省,宁波市,联通
101.64.140.126,浙江省,宁波市,联通
101.64.141.146,浙江省,宁波市,联通
101.64.163.103,浙江省,湖州市,联通
101.64.194.171,浙江省,湖州市,联通
101.64.207.116,浙江省,湖州市,联通
101.64.232.137,浙江省,湖州市,联通
101.64.235.242,浙江省,湖州市,联通
101.65.104.85,浙江省,温州市,联通
101.65.105.93,浙江省,温州市,联通
101.65.106.221,浙江省,温州市,联通
101.65.109.206,浙江省,温州市,联通
101.65.110.220,浙江省,温州市,联通
101.65.110.29,浙江省,温州市,联通
101.65.116.132,浙江省,温州市,联通
101.65.118.143,浙江省,温州市,联通
101.65.118.212,浙江省,温州市,联通
101.65.158.27,浙江省,温州市,联通
101.65.201.153,浙江省,衢州市,联通
101.65.203.98,浙江省,衢州市,联通
101.65.224.234,浙江省,衢州市,联通
101.65.225.21,浙江省,衢州市,联通
101.65.229.252,浙江省,衢州市,联通
101.65.232.241,浙江省,衢州市,联通
101.65.237.248,浙江省,衢州市,联通
101.65.248.12,浙江省,衢州市,联通
101.65.248.224,浙江省,衢州市,联通
101.65.250.75,浙江省,衢州市,联通
101.66.111.76,浙江省,台州市,联通
101.66.132.30,浙江省,台州市,联通
101.66.142.211,浙江省,台州市,联通
101.66.142.99,浙江省,台州市,联通
101.66.145.131,浙江省,台州市,联通
101.66.145.170,浙江省,台州市,联通
101.66.146.217,浙江省,台州市,联通
101.66.153.3,浙江省,台州市,联通
101.66.244.89,浙江省,金华市,联通
101.66.245.49,浙江省,金华市,联通
101.66.247.96,浙江省,金华市,联通
101.66.29.239,浙江省,台州市,联通
101.66.30.169,浙江省,台州市,联通
101.67.120.75,浙江省,湖州市,联通
101.67.121.226,浙江省,湖州市,联通
101.67.123.132,浙江省,湖州市,联通
101.67.133.72,浙江省,杭州市,联通
101.67.135.192,浙江省,杭州市,联通
101.67.137.113,浙江省,杭州市,联通
101.67.137.145,浙江省,杭州市,联通
101.67.137.153,浙江省,杭州市,联通
101.67.137.155,浙江省,杭州市,联通
101.67.137.18,浙江省,杭州市,联通
101.67.155.75,浙江省,杭州市,联通
101.67.185.49,浙江省,杭州市,联通
101.67.212.9,浙江省,绍兴市,联通
101.67.225.89,浙江省,绍兴市,联通
101.67.226.30,浙江省,绍兴市,联通
101.67.249.101,浙江省,绍兴市,联通
101.67.65.160,浙江省,湖州市,联通
101.67.65.9,浙江省,湖州市,联通
101.68.100.82,浙江省,杭州市,联通
101.68.215.70,浙江省,嘉兴市,联通
101.68.215.76,浙江省,嘉兴市,联通
101.68.221.170,浙江省,嘉兴市,联通
101.68.221.171,浙江省,嘉兴市,联通
101.68.223.138,浙江省,嘉兴市,联通
101.68.223.18,浙江省,嘉兴市,联通
101.69.105.196,浙江省,金华市,联通
101.69.113.120,浙江省,金华市,联通
101.69.119.170,浙江省,金华市,联通
101.69.176.93,浙江省,金华市,联通
101.69.198.77,浙江省,嘉兴市,联通
101.70.226.27,浙江省,嘉兴市,联通
101.70.227.135,浙江省,嘉兴市,联通
101.70.38.218,浙江省,嘉兴市,联通
101.74.168.213,河北省,衡水市,联通
103.240.37.168,甘肃省,兰州市,联通
103.250.249.171,湖南省,长沙市,联通
106.0.9.211,广东省,广州市,电信
106.108.148.130,广东省,广州市,电信
106.108.187.165,广东省,广州市,电信
106.110.100.68,江苏省,徐州市,电信
106.110.104.198,江苏省,徐州市,电信
106.110.104.54,江苏省,徐州市,电信
106.110.105.160,江苏省,徐州市,电信
106.110.105.19,江苏省,徐州市,电信
106.110.106.228,江苏省,徐州市,电信
106.110.106.60,江苏省,徐州市,电信
106.110.107.166,江苏省,徐州市,电信
106.110.108.237,江苏省,徐州市,电信
106.110.109.158,江苏省,徐州市,电信
106.110.11.176,江苏省,盐城市,电信
106.110.140.225,江苏省,淮安市,电信
106.110.140.33,江苏省,淮安市,电信
106.110.140.76,江苏省,淮安市,电信
106.110.141.131,江苏省,淮安市,电信
106.110.142.215,江苏省,淮安市,电信
106.110.15.129,江苏省,盐城市,电信
106.110.15.28,江苏省,盐城市,电信
106.110.150.26,江苏省,淮安市,电信
106.110.150.73,江苏省,淮安市,电信
106.110.152.10,江苏省,淮安市,电信
106.110.152.120,江苏省,淮安市,电信
106.110.152.125,江苏省,淮安市,电信
106.110.16.190,江苏省,盐城市,电信
106.110.17.168,江苏省,盐城市,电信
106.110.172.188,江苏省,连云港市,电信
106.110.178.101,江苏省,连云港市,电信
106.110.178.50,江苏省,连云港市,电信
106.110.18.100,江苏省,盐城市,电信
106.110.18.240,江苏省,盐城市,电信
106.110.183.181,江苏省,连云港市,电信
106.110.183.55,江苏省,连云港市,电信
106.110.184.17,江苏省,连云港市,电信
106.110.184.84,江苏省,连云港市,电信
106.110.192.239,江苏省,宿迁市,电信
106.110.193.38,江苏省,宿迁市,电信
106.110.194.211,江苏省,宿迁市,电信
106.110.194.254,江苏省,宿迁市,电信
106.110.194.68,江苏省,宿迁市,电信
106.110.194.99,江苏省,宿迁市,电信
106.110.195.183,江苏省,宿迁市,电信
106.110.196.183,江苏省,宿迁市,电信
106.110.2.16,江苏省,盐城市,电信
106.110.20.91,江苏省,盐城市,电信
106.110.200.173,江苏省,宿迁市,电信
106.110.203.144,江苏省,宿迁市,电信
106.110.224.146,江苏省,盐城市,电信
106.111.104.133,江苏省,连云港市,电信
106.111.108.154,江苏省,连云港市,电信
106.111.108.78,江苏省,连云港市,电信
106.111.13.120,江苏省,泰州市,电信
106.111.13.15,江苏省,泰州市,电信
106.111.13.235,江苏省,泰州市,电信
106.111.13.245,江苏省,泰州市,电信
106.111.13.46,江苏省,泰州市,电信
106.111.13.73,江苏省,泰州市,电信
106.111.13.99,江苏省,泰州市,电信
106.111.14.220,江苏省,泰州市,电信
106.111.14.222,江苏省,泰州市,电信
106.111.14.237,江苏省,泰州市,电信
106.111.226.94,江苏省,镇江市,电信
106.111.231.200,江苏省,镇江市,电信
106.111.232.127,江苏省,镇江市,电信
106.111.236.15,江苏省,镇江市,电信
106.111.236.154,江苏省,镇江市,电信
106.111.236.191,江苏省,镇江市,电信
106.111.236.217,江苏省,镇江市,电信
106.111.237.138,江苏省,镇江市,电信
106.111.237.164,江苏省,镇江市,电信
106.111.237.19,江苏省,镇江市,电信
106.112.116.133,河北省,唐山市,电信
106.112.131.179,河北省,张家口市,电信
106.112.132.134,河北省,张家口市,电信
106.112.132.51,河北省,张家口市,电信
106.112.133.207,河北省,张家口市,电信
106.112.133.218,河北省,张家口市,电信
106.112.136.116,河北省,张家口市,电信
106.112.136.121,河北省,张家口市,电信
106.112.136.67,河北省,张家口市,电信
106.112.136.92,河北省,张家口市,电信
106.112.138.138,河北省,张家口市,电信
106.112.228.59,河北省,廊坊市,电信
106.112.26.129,河北省,邯郸市,电信
106.113.116.113,河北省,石家庄市,电信
106.113.120.21,河北省,石家庄市,电信
106.113.120.211,河北省,石家庄市,电信
106.113.137.207,河北省,石家庄市,电信
106.113.144.169,河北省,石家庄市,电信
106.113.148.125,河北省,石家庄市,电信
106.113.159.42,河北省,石家庄市,电信
106.113.176.88,河北省,石家庄市,电信
106.113.177.39,河北省,石家庄市,电信
106.113.184.44,河北省,石家庄市,电信
106.115.186.207,河北省,邯郸市,电信
106.115.189.229,河北省,邯郸市,电信
106.115.189.77,河北省,邯郸市,电信
106.115.198.113,河北省,邯郸市,电信
106.115.198.231,河北省,邯郸市,电信
106.115.25.147,河北省,邯郸市,电信
106.115.26.21,河北省,邯郸市,电信
106.115.26.216,河北省,邯郸市,电信
106.115.27.186,河北省,邯郸市,电信
106.116.97.183,河北省,唐山市,电信
106.118.123.100,河北省,秦皇岛市,电信
106.118.123.144,河北省,秦皇岛市,电信
106.118.123.15,河北省,秦皇岛市,电信
106.118.123.151,河北省,秦皇岛市,电信
106.118.123.171,河北省,秦皇岛市,电信
106.118.123.172,河北省,秦皇岛市,电信
106.118.123.198,河北省,秦皇岛市,电信
106.118.123.226,河北省,秦皇岛市,电信
106.118.123.227,河北省,秦皇岛市,电信
106.118.123.23,河北省,秦皇岛市,电信
106.119.2.138,河北省,唐山市,电信
106.119.43.240,河北省,唐山市,电信
106.122.154.248,福建省,厦门市,电信
106.122.164.144,福建省,厦门市,电信
106.122.164.161,福建省,厦门市,电信
106.122.168.82,福建省,厦门市,电信
106.122.169.15,福建省,厦门市,电信
106.122.190.161,福建省,厦门市,电信
106.122.190.177,福建省,厦门市,电信
106.122.190.178,福建省,厦门市,电信
106.122.190.179,福建省,厦门市,电信
106.122.190.185,福建省,厦门市,电信
106.122.225.180,福建省,福州市,电信
106.122.225.192,福建省,福州市,电信
106.122.228.115,福建省,福州市,电信
106.122.228.210,福建省,福州市,电信
106.122.228.26,福建省,福州市,电信
106.122.38.186,福建省,福州市,电信
106.123.253.208,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.32.206,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.32.83,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.33.31,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.33.36,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.33.79,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.35.120,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.38.10,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.39.109,新疆维吾尔自治区,乌鲁木齐市,电信
106.123.39.11,新疆维吾尔自治区,乌鲁木齐市,电信
